Date,Open,High,Low,Close,Volume,Adj Close
2015-03-03,13.98,13.98,13.59,13.599960000000001,127137100,11.21379
2015-03-04,13.62,13.71996,13.5,13.56996,97796700,11.18905
2015-03-05,13.5,13.53,13.29,13.38,99432500,11.03242
2015-03-06,13.37004,13.509960000000001,13.35,13.44,66845700,11.08189
2015-03-09,13.47,14.34,13.32,14.150039999999999,264638800,11.66735
2015-03-10,14.00004,14.12004,13.77,13.77,166284700,11.35399
2015-03-11,13.79004,14.07996,13.79004,13.86,108402500,11.4282
2015-03-12,14.19996,14.96004,14.07996,14.60004,396616400,12.0384
2015-03-13,14.900039999999999,15.609960000000001,14.79996,14.990039999999999,379678600,12.35997
2015-03-16,15.099960000000001,15.50004,14.919960000000001,15.410039999999999,266216700,12.70628
2015-03-17,15.51,15.80004,15.24996,15.39996,235181000,12.69797
2015-03-18,15.36,15.57996,15.29004,15.51,219720000,12.7887
2015-03-19,15.48,15.48,15.12,15.189960000000001,189636000,12.52481
2015-03-20,15.189960000000001,15.54996,15.06,15.320039999999999,237167300,12.63207
2015-03-23,15.33,15.560039999999999,15.33,15.429960000000001,213846700,12.7227
2015-03-24,15.429960000000001,15.59004,15.21996,15.35004,187103200,12.65681
2015-03-25,15.27996,15.320039999999999,14.88996,14.91,190976100,12.29397
2015-03-26,14.859960000000001,15.42,14.70996,15.11004,178546900,12.458910000000001
2015-03-27,15.099960000000001,15.29004,14.859960000000001,15.080039999999999,125716600,12.43418
2015-03-30,15.230039999999999,15.939960000000001,15.099960000000001,15.66,309913600,12.91238
2015-03-31,16.04004,16.59996,15.63,15.75,327981900,12.98659
2015-04-01,15.81996,16.14,15.54996,15.96,197197900,13.15975
2015-04-02,16.08996,16.14,15.62004,15.80004,168700400,13.02785
2015-04-03,15.69996,15.939960000000001,15.609960000000001,15.849960000000001,172192900,13.06901
2015-04-06,15.849960000000001,15.849960000000001,15.849960000000001,15.849960000000001,0,13.06901
2015-04-07,16.14996,16.95996,16.14996,16.80996,355256600,13.860579999999999
2015-04-08,16.92996,18.08004,16.65,17.91996,404597500,14.775820000000001
2015-04-09,14.9583,15.875,14.775,15.0,380767600,12.36818
2015-04-10,15.0,16.5,14.875,16.5,400825100,13.605
2015-04-13,17.0,17.16,16.15,16.54,480715300,16.54
2015-04-14,16.5,16.5,16.1,16.3,247237500,16.3
2015-04-15,16.3,17.28,16.1,16.65,341764200,16.65
2015-04-16,16.34,17.1,16.25,17.0,246740700,17.0
2015-04-17,17.5,17.5,16.8,16.93,260952300,16.93
2015-04-20,17.1,17.2,16.16,16.3,344725700,16.3
2015-04-21,16.32,16.7,15.98,16.56,241593700,16.56
2015-04-22,16.58,16.98,16.5,16.95,277314100,16.95
2015-04-23,16.98,17.04,16.56,16.66,231968800,16.66
2015-04-24,16.3,16.51,16.01,16.14,244283700,16.14
2015-04-27,16.21,16.6,16.2,16.42,246056300,16.42
2015-04-28,16.45,17.38,16.22,16.7,476354400,16.7
2015-04-29,16.66,16.75,16.2,16.65,215118800,16.65
2015-04-30,16.83,17.26,16.68,16.7,289063500,16.7
2015-05-01,16.7,16.7,16.7,16.7,0,16.7
2015-05-04,16.7,16.7,16.28,16.52,142757500,16.52
2015-05-05,16.41,16.52,15.5,15.86,229934100,15.86
2015-05-06,15.82,16.3,15.49,15.72,194991100,15.72
2015-05-07,15.72,15.88,15.5,15.67,125870700,15.67
2015-05-08,15.71,15.98,15.5,15.85,137446800,15.85
2015-05-11,15.8,16.12,15.49,16.03,212307700,16.03
2015-05-12,15.98,16.18,15.65,15.96,198965500,15.96
2015-05-13,16.18,16.25,15.74,15.88,175656100,15.88
2015-05-14,16.0,16.05,15.69,15.89,143802700,15.89
2015-05-15,15.8,15.88,15.27,15.45,175271600,15.45
2015-05-18,15.2,15.35,14.97,15.18,153708400,15.18
2015-05-19,15.17,15.74,15.05,15.59,191781200,15.59
2015-05-20,16.01,16.15,15.6,15.74,258966700,15.74
2015-05-21,15.8,15.89,15.62,15.79,140584600,15.79
2015-05-22,15.91,16.3,15.82,16.27,262190700,16.27
